time,min_mslp,tb_v1,tb_v2_intensity,tb_v2_cosine,tb_v2,morans_i,gearys_c,gradient_energy,spectral_slope,spatial_entropy
2021-05-24 00:00:00,992.014404296875,137.66725158691406,427.4197692871094,0.9987225532531738,427.4197692871094,0.9375544190406799,0.031272225081920624,868663.375,-2.869667602526198,0.01942469561260386
2021-05-24 01:00:00,992.485595703125,135.61935424804688,430.3374938964844,0.9986972212791443,430.3374938964844,0.937261700630188,0.031109845265746117,876651.8125,-2.8391559846485674,0.019455698616020537
2021-05-24 02:00:00,992.8131103515625,135.61935424804688,430.3374938964844,0.9986972212791443,430.3374938964844,0.937261700630188,0.031109845265746117,876651.8125,-2.8391559846485674,0.019455698616020537
2021-05-24 03:00:00,993.0119018554688,136.66128540039062,422.4390869140625,0.9986275434494019,422.4390869140625,0.9353192448616028,0.032503362745046616,870453.0,-2.832432789136776,0.01945001090738157
2021-05-24 04:00:00,992.7737426757812,137.70472717285156,423.5901794433594,0.9986002445220947,423.5901794433594,0.9362050890922546,0.032087985426187515,862949.875,-2.8448921794436934,0.01948045363822465
2021-05-24 05:00:00,991.9087524414062,137.66725158691406,427.4197692871094,0.9987225532531738,427.4197692871094,0.9375544190406799,0.031272225081920624,868663.375,-2.869667602526198,0.01942469561260386
2021-05-24 06:00:00,990.7081298828125,135.61935424804688,430.3374938964844,0.9986972212791443,430.3374938964844,0.937261700630188,0.031109845265746117,876651.8125,-2.8391559846485674,0.019455698616020537
2021-05-24 07:00:00,989.2918701171875,136.64332580566406,431.520751953125,0.9986752271652222,431.520751953125,0.938083827495575,0.030710827559232712,869215.3125,-2.85465174934882,0.019485540659721544
2021-05-24 08:00:00,987.9131469726562,138.47799682617188,426.14093017578125,0.9985648393630981,426.14093017578125,0.9366251230239868,0.03186672553420067,863545.4375,-2.85389269277728,0.019511429521919327
2021-05-24 09:00:00,986.8993530273438,138.47799682617188,426.14093017578125,0.9985648393630981,426.14093017578125,0.9366251230239868,0.03186672553420067,863545.4375,-2.85389269277728,0.019511429521919327
2021-05-24 10:00:00,985.9924926757812,133.97552490234375,416.8587341308594,0.9985882043838501,416.8587341308594,0.935804009437561,0.033248353749513626,859363.625,-2.8848532479796485,0.02050334550453485
