time,min_mslp,tb_v1,tb_v2_intensity,tb_v2_cosine,tb_v2,morans_i,gearys_c,gradient_energy,spectral_slope,spatial_entropy
2019-05-01 00:00:00,983.3418579101562,72.92056274414062,235.49822998046875,0.9983622431755066,235.49822998046875,0.9255179762840271,0.03568260744214058,430373.90625,-3.176249461723335,0.02184378115559766
2019-05-01 01:00:00,982.978759765625,72.92056274414062,235.49822998046875,0.9983622431755066,235.49822998046875,0.9255179762840271,0.03568260744214058,430373.90625,-3.176249461723335,0.02184378115559766
2019-05-01 02:00:00,982.74560546875,72.92056274414062,235.49822998046875,0.9983622431755066,235.49822998046875,0.9255179762840271,0.03568260744214058,430373.90625,-3.176249461723335,0.02184378115559766
2019-05-01 03:00:00,982.7112426757812,72.92056274414062,235.49822998046875,0.9983622431755066,235.49822998046875,0.9255179762840271,0.03568260744214058,430373.90625,-3.176249461723335,0.02184378115559766
2019-05-01 04:00:00,982.96435546875,72.92056274414062,235.49822998046875,0.9983622431755066,235.49822998046875,0.9255179762840271,0.03568260744214058,430373.90625,-3.176249461723335,0.02184378115559766
2019-05-01 05:00:00,982.1400146484375,69.19590759277344,231.0156707763672,0.9983466863632202,231.0156707763672,0.919420599937439,0.037560321390628815,422391.875,-2.994196758132081,0.023052614144859058
2019-05-01 06:00:00,981.688720703125,69.19590759277344,231.0156707763672,0.9983466863632202,231.0156707763672,0.919420599937439,0.037560321390628815,422391.875,-2.994196758132081,0.023052614144859058
2019-05-01 07:00:00,980.141845703125,69.19590759277344,231.0156707763672,0.9983466863632202,231.0156707763672,0.919420599937439,0.037560321390628815,422391.875,-2.994196758132081,0.023052614144859058
2019-05-01 08:00:00,978.2062377929688,71.00552368164062,234.68368530273438,0.9984049201011658,234.68368530273438,0.9208334684371948,0.037928372621536255,429163.1875,-2.961690693433156,0.02314847204326282
2019-05-01 09:00:00,976.2274780273438,71.00552368164062,234.68368530273438,0.9984049201011658,234.68368530273438,0.9208334684371948,0.037928372621536255,429163.1875,-2.961690693433156,0.02314847204326282
2019-05-01 10:00:00,975.4393920898438,74.7147216796875,239.416259765625,0.9984285235404968,239.416259765625,0.9268698692321777,0.03593331202864647,436429.125,-3.1751410803957976,0.021933447359657347
2019-05-01 11:00:00,975.0912475585938,72.91049194335938,243.46392822265625,0.9984273910522461,243.46392822265625,0.9274907112121582,0.03615814819931984,437366.5,-3.171721875245142,0.022009343865582766
2019-05-01 12:00:00,973.8987426757812,72.91049194335938,243.46392822265625,0.9984273910522461,243.46392822265625,0.9274907112121582,0.03615814819931984,437366.5,-3.171721875245142,0.022009343865582766
2019-05-01 13:00:00,974.9450073242188,72.91049194335938,243.46392822265625,0.9984273910522461,243.46392822265625,0.9274907112121582,0.03615814819931984,437366.5,-3.171721875245142,0.022009343865582766
2019-05-01 14:00:00,975.4124755859375,75.26152038574219,252.9790496826172,0.9984013438224792,252.9790496826172,0.9253049492835999,0.03704635053873062,456826.125,-3.0900373403003933,0.02214030543870069
2019-05-01 15:00:00,975.626220703125,75.26152038574219,252.9790496826172,0.9984013438224792,252.9790496826172,0.9253049492835999,0.03704635053873062,456826.125,-3.0900373403003933,0.02214030543870069
2019-05-01 16:00:00,975.85498046875,75.26152038574219,252.9790496826172,0.9984013438224792,252.9790496826172,0.9253049492835999,0.03704635053873062,456826.125,-3.0900373403003933,0.02214030543870069
